
Beginning new grid search
 -------------------------

[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 9], [95.23198285238652, 67.48461723327637]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 9], [95.23198285238652, 67.48461723327637]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 50, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 60, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 70, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 80, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 90, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 100, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 11], [95.10156162060726, 66.8391227722168]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 50, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 60, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 70, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 80, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 90, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 100, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 50, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 60, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 70, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 80, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 90, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 100, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 13], [95.00182416970057, 66.3295567035675]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 50, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 60, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 70, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 80, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 90, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 100, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 16], [94.8849252598647, 65.76412320137024]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 50, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 60, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 70, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 80, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 90, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 100, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 121, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 4, 141, 20], [94.76354435545383, 65.15498161315918]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 3], [96.03461438345052, 71.31031155586243]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 6], [95.48413739925603, 68.62921714782715]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 9], [95.19670832112097, 67.33871102333069]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 11], [95.06974740666524, 66.70247912406921]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 13], [94.97232833699346, 66.2029504776001]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 16], [94.8585885745237, 65.65414667129517]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 50, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 60, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 70, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 80, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 90, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 100, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 121, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 5, 141, 20], [94.73938906084625, 65.05370140075684]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 3], [95.91296890959785, 70.75602412223816]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 6], [95.38764589122401, 68.20054054260254]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 9], [95.11967051002756, 67.01717376708984]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 11], [95.0011120282387, 66.41881465911865]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 13], [94.90975086677341, 65.93879461288452]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 16], [94.80233881059702, 65.41985273361206]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 50, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 60, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 70, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 80, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 90, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 100, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 121, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[1, 1, 10, 141, 20], [94.6887015295711, 64.84612822532654]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 50, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 60, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 70, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 80, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 90, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 100, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 121, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 141, 3], [96.09627997796608, 71.5624451637268]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 50, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 60, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 70, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 80, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 90, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 100, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 121, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 141, 6], [95.54591488677661, 68.88383626937866]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 50, 9], [95.25324252334077, 67.5633430480957]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 60, 9], [95.25324252334077, 67.5633430480957]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 70, 9], [95.25324252334077, 67.5633430480957]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 80, 9], [95.25324252334077, 67.5633430480957]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 90, 9], [95.25324252334077, 67.5633430480957]]
[p_xy,p_w,bi_w,bi_xy,bi_rgb]		[[3, 1, 4, 100, 9], [95.25324252334077, 67.5633430480957]]
